id,episode_id,aired
4393,840,1988-04-08
4394,7106,2015-07-06
4395,2509,1995-06-29
4396,1620,1991-09-20
4397,7107,2015-07-07
4398,2088,1993-10-06
4399,7108,2015-07-08
4400,7109,2015-07-09
4401,1281,1990-03-12
4402,1051,1989-03-13
4403,7110,2015-07-10
4404,1621,1991-09-23
4405,1622,1991-09-24
4406,4412,2003-11-11
4407,4414,2003-11-13
4408,4415,2003-11-14
4409,4416,2003-11-17
4410,4418,2003-11-19
4411,4419,2003-11-20
4412,1283,1990-03-14
4413,4420,2003-11-21
4414,1229,1989-12-28
4415,7111,2015-07-13
4416,1029,1989-02-09
4417,7112,2015-07-14
4418,1806,1992-06-08
4419,7113,2015-07-15
4420,7114,2015-07-16
4421,860,1988-05-06
4422,7115,2015-07-17
4423,1286,1990-03-19
4424,1623,1991-09-25
4425,853,1988-04-27
4426,7116,2015-07-20
4427,1624,1991-09-26
4428,584,1987-03-05
4429,7117,2015-07-21
4430,852,1988-04-26
4431,7118,2015-07-22
4432,2501,1995-06-19
4433,7119,2015-07-23
4434,3104,1998-02-12
4435,959,1988-11-03
4436,7120,2015-07-24
4437,690,1987-09-11
4438,7121,2015-07-27
4439,7122,2015-07-28
4440,989,1988-12-15
4441,1007,1989-01-10
4442,1062,1989-03-28
4443,1063,1989-03-29
4444,1403,1990-10-10
4445,4600,2004-09-10
4446,4645,2004-11-12
4447,3105,1998-02-13
4448,1009,1989-01-12
4449,1010,1989-01-13
4450,7125,2015-07-31
4451,1008,1989-01-11
4452,1299,1990-04-05
4453,7123,2015-07-29
4454,7124,2015-07-30
4455,1006,1989-01-09
4456,2445,1995-03-31
4457,80,1984-12-28
4458,2948,1997-05-28
4459,438,1986-05-14
4460,979,1988-12-01
4461,77,1984-12-25
4462,1347,1990-06-12
4463,4376,2003-09-22
4464,4377,2003-09-23
4465,4378,2003-09-24
4466,4379,2003-09-25
4467,84,1985-01-03
4468,1353,1990-06-20
4469,1289,1990-03-22
4470,495,1986-10-31
4471,1434,1990-11-22
4472,720,1987-10-23
4473,1011,1989-01-16
4474,981,1988-12-05
4475,782,1988-01-19
4476,820,1988-03-11
4477,1770,1992-04-17
4478,2782,1996-10-08
4479,842,1988-04-12
4480,4827,2005-09-13
4481,1181,1989-10-23
4482,1182,1989-10-24
4483,2804,1996-11-07
4484,1183,1989-10-25
4485,1184,1989-10-26
4486,1186,1989-10-30
4487,1187,1989-10-31
4488,7126,2015-09-14
4489,7127,2015-09-15
4490,1188,1989-11-01
4491,1290,1990-03-23
4492,7128,2015-09-16
4493,1202,1989-11-21
4494,7129,2015-09-17
4495,7130,2015-09-18
4496,7131,2015-09-21
4497,360,1986-01-24
4498,7132,2015-09-22
4499,1189,1989-11-02
4500,7133,2015-09-23
4501,7134,2015-09-24
4502,1291,1990-03-26
4503,7135,2015-09-25
4504,1203,1989-11-22
4505,7136,2015-09-28
4506,7137,2015-09-29
4507,1205,1989-11-24
4508,7138,2015-09-30
4509,7139,2015-10-01
4510,7140,2015-10-02
4511,7141,2015-10-05
4512,7142,2015-10-06
4513,4828,2005-09-14
4514,2596,1995-12-11
4515,7143,2015-10-07
4516,7144,2015-10-08
4517,7145,2015-10-09
4518,7146,2015-10-12
4519,7147,2015-10-13
4520,7148,2015-10-14
4521,7149,2015-10-15
4522,2783,1996-10-09
4523,7150,2015-10-16
4524,4829,2005-09-15
4525,7151,2015-10-19
4526,7152,2015-10-20
4527,7153,2015-10-21
4528,1562,1991-05-21
4529,7154,2015-10-22
4530,7155,2015-10-23
4531,7156,2015-10-26
4532,2156,1994-01-10
4533,7157,2015-10-27
4534,1741,1992-03-09
4535,1294,1990-03-29
4536,2157,1994-01-11
4537,7158,2015-10-28
4538,2164,1994-01-20
4539,7159,2015-10-29
4540,2165,1994-01-21
4541,7160,2015-10-30
4542,2166,1994-01-24
4543,7162,2015-11-03
4544,7161,2015-11-02
4545,7163,2015-11-04
4546,4830,2005-09-16
4547,7164,2015-11-05
4548,7165,2015-11-06
4549,7166,2015-11-09
4550,7167,2015-11-10
4551,2167,1994-01-25
4552,7168,2015-11-11
4553,723,1987-10-28
4554,7169,2015-11-12
4555,7170,2015-11-13
4556,7171,2015-11-16
4557,4646,2004-11-15
4558,1295,1990-03-30
4559,7172,2015-11-17
4560,7173,2015-11-18
4561,724,1987-10-29
4562,7174,2015-11-19
4563,7175,2015-11-20
4564,1564,1991-05-23
4565,752,1987-12-08
4566,1305,1990-04-13
4567,7176,2015-11-23
4568,7177,2015-11-24
4569,1296,1990-04-02
4570,7178,2015-11-25
4571,754,1987-12-10
4572,7179,2015-11-26
4573,7180,2015-11-27
4574,1207,1989-11-28
4575,1208,1989-11-29
4576,7181,2015-11-30
4577,7182,2015-12-01
4578,1209,1989-11-30
4579,7183,2015-12-02
4580,4831,2005-09-19
4581,141,1985-03-25
4582,7184,2015-12-03
4583,7185,2015-12-04
4584,459,1986-09-11
4585,7186,2015-12-07
4586,7187,2015-12-08
4587,7188,2015-12-09
4588,7189,2015-12-10
4589,7190,2015-12-11
4590,7191,2015-12-14
4591,4832,2005-09-20
4592,7192,2015-12-15
4593,7193,2015-12-16
4594,7194,2015-12-17
4595,7195,2015-12-18
4596,7196,2015-12-21
4597,876,1988-05-30
4598,7197,2015-12-22
4599,7198,2015-12-23
4600,7199,2015-12-24
4601,7200,2015-12-25
4602,1300,1990-04-06
4603,7201,2015-12-28
4604,7202,2015-12-29
4605,830,1988-03-25
4606,831,1988-03-28
4607,7203,2015-12-30
4608,832,1988-03-29
4609,7204,2015-12-31
4610,7205,2016-01-01
4611,833,1988-03-30
4612,834,1988-03-31
4613,4833,2005-09-21
4614,7206,2016-01-04
4615,835,1988-04-01
4616,7207,2016-01-05
4617,1738,1992-03-04
4618,7208,2016-01-06
4619,7209,2016-01-07
4620,7210,2016-01-08
4621,7211,2016-01-11
4622,836,1988-04-04
4623,1087,1989-05-02
4624,1302,1990-04-10
4625,7212,2016-01-12
4626,837,1988-04-05
4627,2057,1993-07-13
4628,2185,1994-02-18
4629,7213,2016-01-13
4630,7214,2016-01-14
4631,7215,2016-01-15
4632,7216,2016-01-18
4633,7217,2016-01-19
4634,2529,1995-09-07
4635,4834,2005-09-22
4636,7218,2016-01-20
4637,7219,2016-01-21
4638,7220,2016-01-22
4639,756,1987-12-14
4640,7221,2016-01-25
4641,7222,2016-01-26
4642,7223,2016-01-27
4643,7224,2016-01-28
4644,7225,2016-01-29
4645,755,1987-12-11
4646,1307,1990-04-17
4647,7226,2016-02-01
4648,7227,2016-02-02
4649,2678,1996-04-03
4650,7228,2016-02-03
4651,7229,2016-02-04
4652,7230,2016-02-05
4653,760,1987-12-18
4654,7231,2016-02-08
4655,7232,2016-02-09
4656,7233,2016-02-10
4657,4835,2005-09-23
4658,761,1987-12-21
4659,762,1987-12-22
4660,7234,2016-02-11
4661,7235,2016-02-12
4662,2342,1994-11-08
4663,7236,2016-02-15
4664,7237,2016-02-16
4665,7238,2016-02-17
4666,7239,2016-02-18
4667,7240,2016-02-19
4668,4647,2004-11-16
4669,1308,1990-04-18
4670,7243,2016-02-24
4671,7241,2016-02-22
4672,7242,2016-02-23
4673,7244,2016-02-25
4674,7245,2016-02-26
4675,7246,2016-02-29
4676,7247,2016-03-01
4677,7248,2016-03-02
4678,7249,2016-03-03
4679,7250,2016-03-04
4680,4836,2005-09-26
4681,7251,2016-03-07
4682,7252,2016-03-08
4683,7253,2016-03-09
4684,7254,2016-03-10
4685,7255,2016-03-11
4686,7256,2016-03-14
4687,7257,2016-03-15
4688,7258,2016-03-16
4689,7259,2016-03-17
4690,7260,2016-03-18
4691,1309,1990-04-19
4692,7261,2016-03-21
4693,7262,2016-03-22
4694,7263,2016-03-23
4695,7264,2016-03-24
4696,7265,2016-03-25
4697,7266,2016-03-28
4698,7267,2016-03-29
4699,2078,1993-09-22
4700,7268,2016-03-30
4701,730,1987-11-06
4702,4837,2005-09-27
4703,7269,2016-03-31
4704,7270,2016-04-01
4705,7271,2016-04-04
4706,7272,2016-04-05
4707,15,1984-09-28
4708,16,1984-10-01
4709,17,1984-10-02
4710,18,1984-10-03
4711,20,1984-10-05
4712,7273,2016-04-06
4713,1525,1991-03-29
4714,7274,2016-04-07
4715,7275,2016-04-08
4716,7276,2016-04-11
4717,19,1984-10-04
4718,21,1984-10-08
4719,7277,2016-04-12
4720,728,1987-11-04
4721,7278,2016-04-13
4722,7279,2016-04-14
4723,7280,2016-04-15
4724,1526,1991-04-01
4725,729,1987-11-05
4726,7281,2016-04-18
4727,721,1987-10-26
4728,7282,2016-04-19
4729,878,1988-06-01
4730,7283,2016-04-20
4731,879,1988-06-02
4732,7284,2016-04-21
4733,7285,2016-04-22
4734,7286,2016-04-25
4735,1311,1990-04-23
4736,880,1988-06-03
4737,7287,2016-04-26
4738,829,1988-03-24
4739,7288,2016-04-27
4740,7289,2016-04-28
4741,881,1988-06-06
4742,2079,1993-09-23
4743,7290,2016-04-29
4744,1090,1989-05-05
4745,7291,2016-05-02
4746,4838,2005-09-28
4747,7292,2016-05-03
4748,2400,1995-01-27
4749,882,1988-06-07
4750,7293,2016-05-04
4751,7294,2016-05-05
4752,7295,2016-05-06
4753,7296,2016-05-09
4754,2612,1996-01-02
4755,7297,2016-05-10
4756,884,1988-06-09
4757,1312,1990-04-24
4758,7298,2016-05-11
4759,885,1988-06-10
4760,7299,2016-05-12
4761,7300,2016-05-13
4762,7301,2016-05-16
4763,886,1988-06-13
4764,7302,2016-05-17
4765,7303,2016-05-18
4766,887,1988-06-14
4767,7304,2016-05-19
4768,1317,1990-05-01
4769,7305,2016-05-20
4770,2613,1996-01-03
4771,7306,2016-05-23
4772,7307,2016-05-24
4773,7308,2016-05-25
4774,7309,2016-05-26
4775,7310,2016-05-27
4776,7311,2016-05-30
4777,7312,2016-05-31
4778,2344,1994-11-10
4779,4648,2004-11-17
4780,4839,2005-09-29
4781,7313,2016-06-01
4782,7314,2016-06-02
4783,7315,2016-06-03
4784,2343,1994-11-09
4785,7316,2016-06-06
4786,7317,2016-06-07
4787,7318,2016-06-08
4788,7319,2016-06-09
4789,2345,1994-11-11
4790,7320,2016-06-10
4791,1318,1990-05-02
4792,7321,2016-06-13
4793,1343,1990-06-06
4794,1880,1992-11-06
4795,7322,2016-06-14
4796,7323,2016-06-15
4797,7324,2016-06-16
4798,7325,2016-06-17
4799,2230,1994-04-22
4800,2080,1993-09-24
4801,7326,2016-06-20
4802,4840,2005-09-30
4803,1084,1989-04-27
4804,7327,2016-06-21
4805,1358,1990-06-27
4806,2415,1995-02-17
4807,2414,1995-02-16
4808,7328,2016-06-22
4809,1076,1989-04-17
4810,7329,2016-06-23
4811,7330,2016-06-24
4812,1359,1990-06-28
4813,1319,1990-05-03
4814,7331,2016-06-27
4815,2081,1993-09-27
4816,7332,2016-06-28
4817,1606,1991-09-02
4818,996,1988-12-26
4819,7333,2016-06-29
4820,7334,2016-06-30
4821,7335,2016-07-01
4822,659,1987-06-18
4823,7336,2016-07-04
4824,1320,1990-05-04
4825,702,1987-09-29
4826,2524,1995-07-20
4827,2525,1995-07-21
4828,7337,2016-07-05
4829,1441,1990-12-03
4830,7338,2016-07-06
4831,2082,1993-09-28
4832,660,1987-06-19
4833,672,1987-07-07
4834,7339,2016-07-07
4835,4841,2005-10-03
4836,7340,2016-07-08
4837,7341,2016-07-11
4838,664,1987-06-25
4839,1524,1991-03-28
4840,544,1987-01-08
4841,665,1987-06-26
4842,697,1987-09-22
4843,666,1987-06-29
4844,2083,1993-09-29
4845,667,1987-06-30
4846,1331,1990-05-21
4847,668,1987-07-01
4848,930,1988-09-23
4849,7342,2016-07-12
4850,7347,2016-07-19
4851,986,1988-12-12
4852,7346,2016-07-18
4853,7351,2016-07-25
4854,1667,1991-11-26
4855,7352,2016-07-26
4856,1710,1992-01-24
4857,3270,1998-11-20
4858,2084,1993-09-30
4859,678,1987-07-15
4860,570,1987-02-13
4861,669,1987-07-02
4862,1675,1991-12-06
4863,2085,1993-10-01
4864,7343,2016-07-13
4865,7344,2016-07-14
4866,7345,2016-07-15
4867,7348,2016-07-20
4868,4842,2005-10-04
4869,7349,2016-07-21
4870,7350,2016-07-22
4871,7353,2016-07-27
4872,7354,2016-07-28
4873,7355,2016-07-29
4874,670,1987-07-03
4875,2573,1995-11-08
4876,712,1987-10-13
4877,872,1988-05-24
4878,2453,1995-04-12
4879,1332,1990-05-22
4880,2086,1993-10-04
4881,2574,1995-11-09
4882,2775,1996-09-27
4883,2787,1996-10-15
4884,2695,1996-04-26
4885,372,1986-02-11
4886,373,1986-02-12
4887,374,1986-02-13
4888,2307,1994-09-20
4889,2648,1996-02-21
4890,4649,2004-11-18
4891,4843,2005-10-05
4892,2575,1995-11-10
4893,2733,1996-06-19
4894,2712,1996-05-21
4895,7357,2016-09-13
4896,7356,2016-09-12
4897,7358,2016-09-14
4898,7359,2016-09-15
4899,7360,2016-09-16
4900,7362,2016-09-20
4901,7361,2016-09-19
4902,1333,1990-05-23
4903,7363,2016-09-21
4904,7364,2016-09-22
4905,7365,2016-09-23
4906,7366,2016-09-26
4907,2684,1996-04-11
4908,7367,2016-09-27
4909,1781,1992-05-04
4910,2616,1996-01-08
4911,7368,2016-09-28
4912,7369,2016-09-29
4913,4844,2005-10-06
4914,2597,1995-12-12
4915,7370,2016-09-30
4916,7371,2016-10-03
4917,7372,2016-10-04
4918,7373,2016-10-05
4919,531,1986-12-22
4920,7374,2016-10-06
4921,7375,2016-10-07
4922,7376,2016-10-10
4923,7377,2016-10-11
4924,1339,1990-05-31
4925,7378,2016-10-12
4926,7379,2016-10-13
4927,7380,2016-10-14
4928,7382,2016-10-18
4929,2606,1995-12-25
4930,2607,1995-12-26
4931,2610,1995-12-29
4932,7381,2016-10-17
4933,7383,2016-10-19
4934,7384,2016-10-20
4935,4845,2005-10-07
4936,7385,2016-10-21
4937,7387,2016-10-25
4938,7386,2016-10-24
4939,7392,2016-11-01
4940,7388,2016-10-26
4941,7389,2016-10-27
4942,7390,2016-10-28
4943,7391,2016-10-31
4944,7393,2016-11-02
4945,7397,2016-11-08
4946,1340,1990-06-01
4947,1963,1993-03-03
4948,7394,2016-11-03
4949,7395,2016-11-04
4950,7396,2016-11-07
4951,7398,2016-11-09
4952,7399,2016-11-10
4953,7400,2016-11-11
4954,7401,2016-11-14
4955,7402,2016-11-15
4956,7403,2016-11-16
4957,4078,2002-05-01
4958,7404,2016-11-17
4959,7405,2016-11-18
4960,7406,2016-11-21
4961,7407,2016-11-22
4962,1037,1989-02-21
4963,7408,2016-11-23
4964,7409,2016-11-24
4965,7410,2016-11-25
4966,7412,2016-11-29
4967,7417,2016-12-06
4968,2669,1996-03-21
4969,7422,2016-12-13
4970,7423,2016-12-14
4971,7424,2016-12-15
4972,7425,2016-12-16
4973,7426,2016-12-19
4974,7427,2016-12-20
4975,7428,2016-12-21
4976,7429,2016-12-22
4977,7411,2016-11-28
4978,7413,2016-11-30
4979,4080,2002-05-03
4980,7414,2016-12-01
4981,7415,2016-12-02
4982,7416,2016-12-05
4983,7418,2016-12-07
4984,7419,2016-12-08
4985,7420,2016-12-09
4986,7421,2016-12-12
4987,7430,2016-12-23
4988,7431,2016-12-26
4989,7432,2016-12-27
4990,4081,2002-05-06
4991,7433,2016-12-28
4992,7434,2016-12-29
4993,7435,2016-12-30
4994,7436,2017-01-02
4995,7437,2017-01-03
4996,7438,2017-01-04
4997,7439,2017-01-05
4998,7440,2017-01-06
4999,7441,2017-01-09
5000,7442,2017-01-10
5001,4650,2004-11-19
5002,4846,2005-10-10
5003,7443,2017-01-11
5004,7444,2017-01-12
5005,2371,1994-12-19
5006,7445,2017-01-13
5007,7446,2017-01-16
5008,7447,2017-01-17
5009,7448,2017-01-18
5010,7449,2017-01-19
5011,7450,2017-01-20
5012,7451,2017-01-23
5013,2670,1996-03-22
5014,7452,2017-01-24
5015,7453,2017-01-25
5016,7457,2017-01-31
5017,7456,2017-01-30
5018,7458,2017-02-01
5019,7459,2017-02-02
5020,7460,2017-02-03
5021,7462,2017-02-07
5022,7461,2017-02-06
5023,7463,2017-02-08
5024,4847,2005-10-11
5025,7464,2017-02-09
5026,7465,2017-02-10
5027,7467,2017-02-14
5028,7466,2017-02-13
5029,7468,2017-02-15
5030,160,1985-04-19
5031,7469,2017-02-16
5032,7470,2017-02-17
5033,1596,1991-07-08
5034,7471,2017-02-20
5035,4082,2002-05-07
5036,7472,2017-02-21
5037,7473,2017-02-22
5038,7474,2017-02-23
5039,7475,2017-02-24
5040,7454,2017-01-26
5041,7455,2017-01-27
5042,2727,1996-06-11
5043,2730,1996-06-14
5044,2734,1996-06-20
5045,7477,2017-02-28
5046,2672,1996-03-26
5047,2887,1997-03-04
5048,2749,1996-07-11
5049,2697,1996-04-30
5050,2698,1996-05-01
5051,81,1984-12-31
5052,7476,2017-02-27
5053,2700,1996-05-03
5054,2689,1996-04-18
5055,7482,2017-03-07
5056,2717,1996-05-28
5057,4848,2005-10-12
5058,7481,2017-03-06
5059,1744,1992-03-12
5060,2714,1996-05-23
5061,7487,2017-03-14
5062,2767,1996-09-17
5063,1220,1989-12-15
5064,1723,1992-02-12
5065,7486,2017-03-13
5066,7488,2017-03-15
5067,7478,2017-03-01
5068,2677,1996-04-02
5069,7479,2017-03-02
5070,7480,2017-03-03
5071,7483,2017-03-08
5072,7484,2017-03-09
5073,7485,2017-03-10
5074,7489,2017-03-16
5075,7490,2017-03-17
5076,1724,1992-02-13
5077,2801,1996-11-04
5078,7492,2017-03-21
5079,4083,2002-05-08
5080,2800,1996-11-01
5081,2798,1996-10-30
5082,2797,1996-10-29
5083,7495,2017-03-24
5084,2791,1996-10-21
5085,7491,2017-03-20
5086,7493,2017-03-22
5087,7494,2017-03-23
5088,2788,1996-10-16
5089,2373,1994-12-21
5090,4849,2005-10-13
5091,2387,1995-01-10
5092,7497,2017-03-28
5093,954,1988-10-27
5094,7496,2017-03-27
5095,1038,1989-02-22
5096,757,1987-12-15
5097,1039,1989-02-23
5098,138,1985-03-20
5099,1040,1989-02-24
5100,7498,2017-03-29
5101,2679,1996-04-04
5102,7499,2017-03-30
5103,7500,2017-03-31
5104,1041,1989-02-27
5105,1042,1989-02-28
5106,7501,2017-04-03
5107,7502,2017-04-04
5108,1043,1989-03-01
5109,1044,1989-03-02
5110,7503,2017-04-05
5111,7504,2017-04-06
5112,4651,2004-11-22
5113,4084,2002-05-09
5114,7505,2017-04-07
5115,1045,1989-03-03
5116,7507,2017-04-11
5117,982,1988-12-06
5118,295,1985-10-25
5119,983,1988-12-07
5120,7506,2017-04-10
5121,7508,2017-04-12
5122,7509,2017-04-13
5123,7510,2017-04-14
5124,4085,2002-05-10
5125,984,1988-12-08
5126,7512,2017-04-18
5127,985,1988-12-09
5128,987,1988-12-13
5129,7511,2017-04-17
5130,7513,2017-04-19
5131,7514,2017-04-20
5132,375,1986-02-14
5133,7515,2017-04-21
5134,530,1986-12-19
5135,2680,1996-04-05
5136,978,1988-11-30
5137,7517,2017-04-25
5138,977,1988-11-29
5139,2463,1995-04-26
5140,381,1986-02-24
5141,2464,1995-04-27
5142,7516,2017-04-24
5143,7518,2017-04-26
5144,7519,2017-04-27
5145,7520,2017-04-28
5146,4850,2005-10-14
5147,7521,2017-05-01
5148,7522,2017-05-02
5149,1877,1992-11-03
5150,7523,2017-05-03
5151,7524,2017-05-04
5152,7525,2017-05-05
5153,191,1985-06-03
5154,7526,2017-05-08
5155,7527,2017-05-09
5156,7528,2017-05-10
5157,2619,1996-01-11
5158,7529,2017-05-11
5159,7530,2017-05-12
5160,7531,2017-05-15
5161,7532,2017-05-16
5162,7533,2017-05-17
5163,7534,2017-05-18
5164,7535,2017-05-19
5165,7536,2017-05-22
5166,7537,2017-05-23
5167,7538,2017-05-24
5168,4086,2002-05-13
5169,7539,2017-05-25
5170,7540,2017-05-26
5171,7541,2017-05-29
5172,7542,2017-05-30
5173,7543,2017-05-31
5174,7544,2017-06-01
5175,7545,2017-06-02
5176,1058,1989-03-22
5177,1059,1989-03-23
5178,1060,1989-03-24
5179,4087,2002-05-14
5180,1707,1992-01-21
5181,7546,2017-06-05
5182,1061,1989-03-27
5183,988,1988-12-14
5184,7547,2017-06-06
5185,704,1987-10-01
5186,946,1988-10-17
5187,7548,2017-06-07
5188,1064,1989-03-30
5189,1020,1989-01-27
5190,4851,2005-10-17
5191,7549,2017-06-08
5192,7550,2017-06-09
5193,713,1987-10-14
5194,7551,2017-06-12
5195,714,1987-10-15
5196,1065,1989-03-31
5197,7552,2017-06-13
5198,715,1987-10-16
5199,1066,1989-04-03
5200,716,1987-10-19
5201,2620,1996-01-12
5202,525,1986-12-12
5203,847,1988-04-19
5204,1067,1989-04-04
5205,1068,1989-04-05
5206,7553,2017-06-14
5207,7554,2017-06-15
5208,7555,2017-06-16
5209,1204,1989-11-23
5210,973,1988-11-23
5211,7556,2017-06-19
5212,4852,2005-10-18
5213,526,1986-12-15
5214,527,1986-12-16
5215,1626,1991-09-30
5216,1085,1989-04-28
5217,941,1988-10-10
5218,7557,2017-06-20
5219,703,1987-09-30
5220,1086,1989-05-01
5221,1088,1989-05-03
5222,1012,1989-01-17
5223,4652,2004-11-23
5224,2622,1996-01-16
5225,1089,1989-05-04
5226,7561,2017-06-26
5227,750,1987-12-04
5228,7562,2017-06-27
5229,1337,1990-05-29
5230,972,1988-11-22
5231,624,1987-04-30
5232,7563,2017-06-28
5233,7564,2017-06-29
5234,7565,2017-06-30
5235,4853,2005-10-19
5236,942,1988-10-11
5237,7566,2017-07-03
5238,7558,2017-06-21
5239,7559,2017-06-22
5240,7560,2017-06-23
5241,7567,2017-07-04
5242,7568,2017-07-05
5243,7569,2017-07-06
5244,7570,2017-07-07
5245,539,1987-01-01
5246,2623,1996-01-17
5247,537,1986-12-30
5248,532,1986-12-23
5249,1364,1990-07-05
5250,7571,2017-07-10
5251,658,1987-06-17
5252,7572,2017-07-11
5253,1075,1989-04-14
5254,616,1987-04-20
5255,951,1988-10-24
5256,622,1987-04-28
5257,4854,2005-10-20
5258,7573,2017-07-12
5259,1003,1989-01-04
5260,7574,2017-07-13
5261,614,1987-04-16
5262,615,1987-04-17
5263,7575,2017-07-14
5264,1004,1989-01-05
5265,7576,2017-07-17
5266,1057,1989-03-21
5267,7577,2017-07-18
5268,2624,1996-01-18
5269,566,1987-02-09
5270,1377,1990-09-04
5271,1125,1989-06-23
5272,2444,1995-03-30
5273,7578,2017-07-19
5274,7579,2017-07-20
5275,7580,2017-07-21
5276,540,1987-01-02
5277,871,1988-05-23
5278,7581,2017-07-24
5279,4855,2005-10-21
5280,565,1987-02-06
5281,7582,2017-07-25
5282,763,1987-12-23
5283,7583,2017-07-26
5284,768,1987-12-30
5285,7584,2017-07-27
5286,992,1988-12-20
5287,7585,2017-07-28
5288,541,1987-01-05
5289,533,1986-12-24
5290,2625,1996-01-19
5291,2643,1996-02-14
5292,2647,1996-02-20
5293,1625,1991-09-27
5294,1483,1991-01-30
5295,1437,1990-11-27
5296,1540,1991-04-19
5297,947,1988-10-18
5298,1643,1991-10-23
5299,898,1988-06-29
5300,1414,1990-10-25
5301,2627,1996-01-23
5302,1640,1991-10-18
5303,1676,1991-12-09
5304,611,1987-04-13
5305,363,1986-01-29
5306,1128,1989-06-28
5307,899,1988-06-30
5308,7586,2017-09-11
5309,7587,2017-09-12
5310,7588,2017-09-13
5311,7589,2017-09-14
5312,4856,2005-10-24
5313,7590,2017-09-15
5314,7591,2017-09-18
5315,7592,2017-09-19
5316,7593,2017-09-20
5317,7594,2017-09-21
5318,7595,2017-09-22
5319,7596,2017-09-25
5320,7597,2017-09-26
5321,7598,2017-09-27
5322,7599,2017-09-28
5323,4857,2005-10-25
5324,7600,2017-09-29
5325,7601,2017-10-02
5326,7602,2017-10-03
5327,7603,2017-10-04
5328,7604,2017-10-05
5329,7605,2017-10-06
5330,7606,2017-10-09
5331,7607,2017-10-10
5332,7608,2017-10-11
5333,7609,2017-10-12
5334,4653,2004-11-24
5335,2628,1996-01-24
5336,7610,2017-10-13
5337,7611,2017-10-16
5338,7612,2017-10-17
5339,269,1985-09-19
5340,7613,2017-10-18
5341,7614,2017-10-19
5342,7615,2017-10-20
5343,7616,2017-10-23
5344,270,1985-09-20
5345,7617,2017-10-24
5346,4858,2005-10-26
5347,271,1985-09-23
5348,7618,2017-10-25
5349,7619,2017-10-26
5350,7620,2017-10-27
5351,272,1985-09-24
5352,542,1987-01-06
5353,7621,2017-10-30
5354,7622,2017-10-31
5355,543,1987-01-07
5356,1955,1993-02-19
5357,2629,1996-01-25
5358,612,1987-04-14
5359,545,1987-01-09
5360,7623,2017-11-01
5361,7624,2017-11-02
5362,7625,2017-11-03
5363,7626,2017-11-06
5364,7627,2017-11-07
5365,7628,2017-11-08
5366,7629,2017-11-09
5367,7630,2017-11-10
5368,4859,2005-10-27
5369,547,1987-01-13
5370,7631,2017-11-13
5371,7632,2017-11-14
5372,7633,2017-11-15
5373,7634,2017-11-16
5374,7635,2017-11-17
5375,7636,2017-11-20
5376,7637,2017-11-21
5377,1768,1992-04-15
5378,1892,1992-11-24
5379,2823,1996-12-04
5380,7638,2017-11-22
5381,7641,2017-11-27
5382,7642,2017-11-28
5383,7639,2017-11-23
5384,7643,2017-11-29
5385,7644,2017-11-30
5386,7640,2017-11-24
5387,7645,2017-12-01
5388,7646,2017-12-04
5389,7647,2017-12-05
5390,4860,2005-10-28
5391,7648,2017-12-06
5392,7649,2017-12-07
5393,7650,2017-12-08
5394,7651,2017-12-11
5395,7652,2017-12-12
5396,1944,1993-02-04
5397,7653,2017-12-13
5398,7654,2017-12-14
5399,7655,2017-12-15
5400,338,1985-12-25
5401,2824,1996-12-05
5402,7656,2017-12-18
5403,7657,2017-12-19
5404,7658,2017-12-20
5405,7659,2017-12-21
5406,7660,2017-12-22
5407,7661,2017-12-25
5408,7662,2017-12-26
5409,7663,2017-12-27
5410,7664,2017-12-28
5411,7665,2017-12-29
5412,2825,1996-12-06
5413,7666,2018-01-01
5414,7667,2018-01-02
5415,7668,2018-01-03
5416,7669,2018-01-04
5417,7670,2018-01-05
5418,1893,1992-11-25
5419,7671,2018-01-08
5420,1894,1992-11-26
5421,7672,2018-01-09
5422,7673,2018-01-10
5423,4861,2005-10-31
5424,7674,2018-01-11
5425,7675,2018-01-12
5426,7676,2018-01-15
5427,7677,2018-01-16
5428,995,1988-12-23
5429,997,1988-12-27
5430,2558,1995-10-18
5431,7678,2018-01-17
5432,7679,2018-01-18
5433,7680,2018-01-19
5434,2826,1996-12-09
5435,7681,2018-01-22
5436,7682,2018-01-23
5437,7683,2018-01-24
5438,7684,2018-01-25
5439,7685,2018-01-26
5440,7686,2018-01-29
5441,7687,2018-01-30
5442,7688,2018-01-31
5443,7689,2018-02-01
5444,7690,2018-02-02
5445,4654,2004-11-25
5446,4862,2005-11-01
5447,2031,1993-06-07
5448,7691,2018-02-05
5449,7692,2018-02-06
5450,7693,2018-02-07
5451,7694,2018-02-08
5452,7695,2018-02-09
5453,7696,2018-02-12
5454,7697,2018-02-13
5455,339,1985-12-26
5456,340,1985-12-27
5457,2827,1996-12-10
5458,7698,2018-02-14
5459,7701,2018-02-19
5460,7702,2018-02-20
5461,7703,2018-02-21
5462,7704,2018-02-22
5463,1718,1992-02-05
5464,7705,2018-02-23
5465,7707,2018-02-27
5466,7699,2018-02-15
5467,7700,2018-02-16
5468,4863,2005-11-02
5469,7706,2018-02-26
5470,7708,2018-02-28
5471,7709,2018-03-01
5472,1895,1992-11-27
5473,7712,2018-03-06
5474,7710,2018-03-02
5475,7717,2018-03-13
5476,7711,2018-03-05
5477,7713,2018-03-07
5478,7714,2018-03-08
5479,2828,1996-12-11
5480,7715,2018-03-09
